Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2026-01-06 05:00:00+00:00,93558.046875,93794.8203125,93548.765625,93794.8203125,115195904
2026-01-06 06:00:00+00:00,93780.90625,93889.2109375,93577.3359375,93590.9453125,470167552
2026-01-06 07:00:00+00:00,93213.8984375,93739.625,93119.6328125,93739.625,654757888
2026-01-06 08:00:00+00:00,93207.3125,93370.5859375,93142.25,93206.53125,0
2026-01-06 09:00:00+00:00,93437.9609375,93494.8046875,93191.2734375,93191.2734375,0
2026-01-06 10:00:00+00:00,93537.8359375,93616.8515625,93385.6953125,93430.0546875,0
2026-01-06 11:00:00+00:00,93789.015625,93846.890625,93538.203125,93538.203125,0
2026-01-06 12:00:00+00:00,93853.609375,93910.921875,93765.3125,93825.0,0
2026-01-06 13:00:00+00:00,93671.75,93819.09375,93628.7265625,93782.4296875,0
2026-01-06 14:00:00+00:00,93750.140625,94391.71875,93543.09375,93686.390625,0
2026-01-06 15:00:00+00:00,93480.5390625,94204.0078125,93331.9453125,93789.6171875,1294888960
2026-01-06 16:00:00+00:00,92573.4921875,93674.859375,92325.59375,93658.0859375,1490718720
2026-01-06 17:00:00+00:00,91550.1796875,92697.109375,91550.1796875,92650.890625,1925910528
2026-01-06 18:00:00+00:00,91991.3671875,92130.9921875,91526.3203125,91526.3203125,1073266688
2026-01-06 19:00:00+00:00,92048.78125,92239.0234375,91890.90625,91975.234375,0
2026-01-06 20:00:00+00:00,92462.4140625,92594.9921875,92053.625,92053.625,0
2026-01-06 21:00:00+00:00,93236.828125,93759.796875,92342.046875,92438.0078125,2303221760
2026-01-06 22:00:00+00:00,93301.5703125,93363.625,92940.6796875,93230.1640625,481783808
2026-01-06 23:00:00+00:00,93731.6796875,93731.6796875,93272.953125,93272.953125,331366400
2026-01-07 00:00:00+00:00,92814.0703125,93637.75,92814.0703125,93623.96875,486268928
2026-01-07 01:00:00+00:00,92430.859375,92795.171875,92319.9609375,92637.4140625,1494544384
2026-01-07 02:00:00+00:00,92885.8515625,92947.5546875,92208.34375,92385.953125,761499648
2026-01-07 03:00:00+00:00,92743.2890625,93025.375,92717.21875,92900.75,218001408
2026-01-07 04:00:00+00:00,92625.1796875,92828.3046875,92563.15625,92730.953125,236961792
2026-01-07 05:00:00+00:00,92459.9140625,92774.8203125,92459.9140625,92583.1875,0
2026-01-07 06:00:00+00:00,92563.828125,92805.359375,92457.546875,92473.1796875,0
2026-01-07 07:00:00+00:00,92773.609375,92796.203125,92579.7890625,92579.7890625,0
2026-01-07 08:00:00+00:00,92647.359375,92864.1953125,92628.3125,92795.28125,71581696
2026-01-07 09:00:00+00:00,91648.0546875,92625.125,91557.2578125,92566.5703125,1742815232
2026-01-07 10:00:00+00:00,91868.5703125,91884.859375,91557.4453125,91569.234375,590028800
2026-01-07 11:00:00+00:00,92074.484375,92184.3046875,91880.8515625,91880.8515625,267243520
2026-01-07 12:00:00+00:00,91935.390625,92086.4140625,91915.078125,92064.4140625,0
2026-01-07 13:00:00+00:00,91990.6953125,92174.03125,91835.765625,91938.90625,49598464
2026-01-07 14:00:00+00:00,91896.5,92018.8671875,91408.2734375,91970.2421875,0
2026-01-07 15:00:00+00:00,91265.1015625,91827.125,91068.46875,91827.125,0
2026-01-07 16:00:00+00:00,91190.921875,91659.7578125,91116.3125,91313.859375,0
2026-01-07 17:00:00+00:00,91186.109375,91595.234375,91015.765625,91215.4765625,0
2026-01-07 18:00:00+00:00,90691.7578125,91344.2578125,90659.9765625,91192.46875,0
2026-01-07 19:00:00+00:00,91131.265625,91182.3984375,90665.71875,90828.2734375,1650155520
2026-01-07 20:00:00+00:00,90948.8984375,91193.15625,90726.890625,91098.1484375,0
2026-01-07 21:00:00+00:00,91044.5390625,91128.6640625,90976.703125,91055.890625,0
2026-01-07 22:00:00+00:00,91106.28125,91221.546875,90828.2734375,91040.125,0
2026-01-07 23:00:00+00:00,91303.484375,91346.1171875,90945.4921875,91024.9765625,316055552
2026-01-08 00:00:00+00:00,91317.5859375,91386.5,91004.2578125,91280.703125,0
2026-01-08 01:00:00+00:00,91333.125,91450.6875,91240.0703125,91298.3046875,0
2026-01-08 02:00:00+00:00,90853.953125,91353.0625,90701.4921875,91334.3671875,0
2026-01-08 03:00:00+00:00,90704.7265625,91019.796875,90585.265625,90862.0546875,537935872
2026-01-08 04:00:00+00:00,90949.7421875,91027.7421875,90620.21875,90726.5625,0
2026-01-08 05:00:00+00:00,90698.7578125,91050.5234375,90684.6171875,90989.6796875,0
2026-01-08 06:00:00+00:00,89940.03125,90750.2109375,89940.03125,90702.1875,1764753408
2026-01-08 07:00:00+00:00,90434.546875,90437.515625,89578.3125,89831.8125,1826439168
2026-01-08 08:00:00+00:00,90082.125,90569.234375,90078.7734375,90428.6953125,1316593664
2026-01-08 09:00:00+00:00,89879.1328125,90254.109375,89871.5078125,90098.828125,0
2026-01-08 10:00:00+00:00,90293.734375,90347.8515625,89698.6328125,89892.578125,0
2026-01-08 11:00:00+00:00,90068.7265625,90357.25,89927.6875,90357.25,766349312
2026-01-08 12:00:00+00:00,89883.265625,90082.265625,89682.171875,90082.265625,457900032
2026-01-08 13:00:00+00:00,89851.09375,89972.59375,89781.6640625,89866.3203125,0
2026-01-08 14:00:00+00:00,89924.4453125,89972.921875,89291.1328125,89849.03125,27627520
2026-01-08 15:00:00+00:00,90649.90625,90649.90625,89765.6875,89932.625,0
2026-01-08 16:00:00+00:00,90718.8984375,90791.5546875,90232.7109375,90710.4921875,945803264
2026-01-08 17:00:00+00:00,91254.640625,91345.546875,90793.1875,90835.78125,267583488
2026-01-08 18:00:00+00:00,90985.6640625,91328.1484375,90903.234375,91293.2421875,0
2026-01-08 19:00:00+00:00,90819.8046875,91238.0,90765.9375,91038.6796875,0
2026-01-08 20:00:00+00:00,90841.203125,90872.421875,90482.4296875,90855.390625,56164352
2026-01-08 21:00:00+00:00,91222.1796875,91222.1796875,90836.7578125,90836.7578125,837226496
2026-01-08 22:00:00+00:00,91130.78125,91385.109375,90987.2890625,91200.4375,0
2026-01-08 23:00:00+00:00,91025.75,91254.7578125,90978.171875,91145.7421875,0
2026-01-09 00:00:00+00:00,91205.7734375,91211.65625,90984.6875,91015.2109375,0
2026-01-09 01:00:00+00:00,90976.4921875,91412.484375,90795.625,91193.8671875,152719360
2026-01-09 02:00:00+00:00,90932.5546875,91373.53125,90932.5546875,90972.578125,0
2026-01-09 03:00:00+00:00,91112.8046875,91160.609375,90893.7265625,90947.7265625,0
2026-01-09 04:00:00+00:00,90939.28125,91125.5546875,90842.0078125,91125.5546875,0
2026-01-09 05:00:00+00:00,90971.515625,91001.1328125,90826.6015625,90927.3046875,0
2026-01-09 06:00:00+00:00,91027.09375,91027.09375,90882.609375,90975.1328125,0
2026-01-09 07:00:00+00:00,90687.078125,91024.6640625,90687.078125,91024.6640625,0
2026-01-09 08:00:00+00:00,89845.1328125,90730.6484375,89628.5703125,90649.5,793100288
2026-01-09 09:00:00+00:00,90222.0234375,90304.2265625,89872.390625,89872.390625,0
2026-01-09 10:00:00+00:00,90404.4609375,90431.421875,90183.75,90228.046875,0
2026-01-09 11:00:00+00:00,90337.78125,90560.6640625,90314.0234375,90380.5390625,0
2026-01-09 12:00:00+00:00,90348.6640625,90463.0859375,90144.3515625,90345.2265625,0
2026-01-09 13:00:00+00:00,90550.796875,90682.0,90337.9375,90350.171875,619769856
2026-01-09 14:00:00+00:00,90056.421875,90492.671875,89896.546875,90480.234375,0
2026-01-09 15:00:00+00:00,90999.8203125,91864.40625,89794.6640625,90038.875,2035843072
2026-01-09 16:00:00+00:00,91527.2890625,91662.3515625,91028.7109375,91028.7109375,535068672
2026-01-09 17:00:00+00:00,91343.59375,91542.765625,90967.609375,91516.171875,0
2026-01-09 18:00:00+00:00,90781.109375,91396.7265625,90432.0703125,91343.5390625,0
2026-01-09 19:00:00+00:00,90267.0546875,90643.8828125,90150.90625,90631.2890625,889446400
2026-01-09 20:00:00+00:00,90185.78125,90447.5078125,90144.8046875,90144.8046875,0
2026-01-09 21:00:00+00:00,90421.0390625,90483.921875,90117.078125,90166.140625,0
2026-01-09 22:00:00+00:00,90502.359375,90542.6875,90259.3125,90413.21875,0
2026-01-09 23:00:00+00:00,90490.7734375,90595.9140625,90490.7734375,90513.7890625,0
2026-01-10 00:00:00+00:00,90477.046875,90560.8125,90417.703125,90509.2109375,0
2026-01-10 01:00:00+00:00,90567.203125,90601.7734375,90469.7421875,90471.671875,0
2026-01-10 02:00:00+00:00,90543.375,90655.21875,90479.7578125,90560.3515625,0
2026-01-10 03:00:00+00:00,90507.671875,90556.75,90430.21875,90556.75,0
2026-01-10 04:00:00+00:00,90326.484375,90514.7734375,90311.09375,90512.125,0
2026-01-10 05:00:00+00:00,90484.0546875,90493.0625,90314.5078125,90344.859375,0
2026-01-10 06:00:00+00:00,90383.640625,90477.8125,90352.6171875,90474.2734375,15286272
2026-01-10 07:00:00+00:00,90537.1953125,90546.71875,90374.875,90377.0703125,0
2026-01-10 08:00:00+00:00,90531.078125,90614.96875,90499.1171875,90546.8046875,0
2026-01-10 09:00:00+00:00,90616.21875,90621.734375,90514.4375,90539.90625,0
2026-01-10 10:00:00+00:00,90685.1875,90712.703125,90605.5390625,90629.5703125,0
2026-01-10 11:00:00+00:00,90610.2734375,90703.625,90597.0,90703.625,0
2026-01-10 12:00:00+00:00,90598.2890625,90659.484375,90542.9140625,90606.9765625,0
2026-01-10 13:00:00+00:00,90526.546875,90625.8828125,90526.546875,90607.6171875,0
2026-01-10 14:00:00+00:00,90456.796875,90546.828125,90426.2734375,90532.0546875,0
2026-01-10 15:00:00+00:00,90543.0546875,90547.828125,90458.40625,90463.6875,0
2026-01-10 16:00:00+00:00,90555.0390625,90597.1328125,90501.2265625,90541.8203125,0
2026-01-10 17:00:00+00:00,90428.203125,90623.078125,90428.203125,90554.9375,0
2026-01-10 18:00:00+00:00,90476.0625,90476.0625,90410.6171875,90431.8359375,0
2026-01-10 19:00:00+00:00,90507.0390625,90510.546875,90456.4375,90469.3203125,0
2026-01-10 20:00:00+00:00,90448.4609375,90531.5078125,90446.2890625,90507.8671875,0
2026-01-10 21:00:00+00:00,90386.5546875,90455.4765625,90384.46875,90450.328125,0
2026-01-10 22:00:00+00:00,90341.5703125,90467.5703125,90287.2734375,90386.4296875,0
2026-01-10 23:00:00+00:00,90385.9140625,90445.953125,90312.875,90322.4296875,0
2026-01-11 00:00:00+00:00,90509.6875,90510.921875,90333.6484375,90385.625,0
2026-01-11 01:00:00+00:00,90509.9609375,90539.046875,90431.78125,90513.6875,0
2026-01-11 02:00:00+00:00,90579.109375,90601.640625,90505.4609375,90513.203125,0
2026-01-11 03:00:00+00:00,90617.046875,90617.046875,90523.5625,90577.6171875,0
2026-01-11 04:00:00+00:00,90662.78125,90662.78125,90580.953125,90613.515625,0
2026-01-11 05:00:00+00:00,90644.2890625,90716.96875,90626.71875,90674.28125,0
2026-01-11 06:00:00+00:00,90632.9921875,90682.7109375,90506.7265625,90650.0,337265664
2026-01-11 07:00:00+00:00,90589.421875,90634.09375,90564.0546875,90634.09375,0
2026-01-11 08:00:00+00:00,90668.0546875,90683.984375,90526.84375,90597.4375,0
2026-01-11 09:00:00+00:00,90623.921875,90683.7734375,90568.484375,90667.6640625,200894464
2026-01-11 10:00:00+00:00,90614.265625,90630.6328125,90573.7578125,90624.6015625,0
2026-01-11 11:00:00+00:00,90593.4609375,90626.9609375,90574.984375,90610.6328125,132082688
2026-01-11 12:00:00+00:00,90825.1875,90871.7109375,90609.609375,90610.3203125,259120128
2026-01-11 13:00:00+00:00,90736.9296875,90846.1484375,90713.5078125,90826.3125,233666560
2026-01-11 14:00:00+00:00,91043.9453125,91043.9453125,90740.7421875,90740.7421875,248259584
2026-01-11 15:00:00+00:00,90747.7578125,91022.921875,90615.4609375,91022.921875,819688448
2026-01-11 16:00:00+00:00,90905.046875,91147.3671875,90751.171875,90751.171875,654397440
2026-01-11 17:00:00+00:00,90869.96875,91014.5078125,90810.578125,90912.34375,295511040
2026-01-11 18:00:00+00:00,90745.3515625,90866.5625,90667.1953125,90866.5625,0
2026-01-11 19:00:00+00:00,90593.4765625,90791.015625,90555.03125,90757.1640625,234848256
2026-01-11 20:00:00+00:00,90538.40625,90596.71875,90309.0390625,90596.71875,725939200
2026-01-11 21:00:00+00:00,90646.3125,90677.828125,90474.1640625,90573.2734375,401456128
2026-01-11 22:00:00+00:00,90430.3515625,90623.984375,90335.2421875,90623.984375,73481216
2026-01-11 23:00:00+00:00,90810.1484375,90888.4453125,90226.9609375,90400.2109375,1107441664
2026-01-12 00:00:00+00:00,91032.3671875,91082.1171875,90617.9765625,90851.8984375,0
2026-01-12 01:00:00+00:00,91262.015625,91555.0546875,91035.484375,91076.9609375,2222364672
2026-01-12 02:00:00+00:00,92115.5234375,92220.484375,91274.8984375,91274.8984375,2094305280
2026-01-12 03:00:00+00:00,91719.34375,92384.8515625,91719.34375,92098.6015625,1771446272
2026-01-12 04:00:00+00:00,92036.109375,92151.6484375,91647.984375,91694.4140625,978001920
2026-01-12 05:00:00+00:00,91991.640625,92127.9765625,91955.953125,92035.6484375,684238848
2026-01-12 06:00:00+00:00,91732.0625,92065.4296875,91691.34375,91984.6796875,347693056
2026-01-12 07:00:00+00:00,91301.734375,91816.296875,91278.328125,91721.546875,983662592
2026-01-12 08:00:00+00:00,90669.2109375,91499.1796875,90315.640625,91290.7890625,1842366464
2026-01-12 09:00:00+00:00,90591.09375,90790.9765625,90552.2109375,90643.09375,794685440
2026-01-12 10:00:00+00:00,90278.859375,90661.75,90261.9609375,90555.515625,501448704
2026-01-12 11:00:00+00:00,90566.390625,90659.265625,90313.0390625,90313.0390625,826839040
2026-01-12 12:00:00+00:00,90672.5078125,90733.6484375,90520.546875,90536.359375,156246016
2026-01-12 13:00:00+00:00,90533.3359375,90691.46875,90426.8203125,90662.8515625,397813760
2026-01-12 14:00:00+00:00,90803.7421875,90961.6328125,90095.2578125,90525.1953125,2507259904
2026-01-12 15:00:00+00:00,91546.453125,91546.453125,90679.171875,90802.75,1540530176
2026-01-12 16:00:00+00:00,92042.640625,92210.1484375,91571.625,91571.625,1636651008
2026-01-12 17:00:00+00:00,91416.15625,92210.1328125,91015.9765625,92049.5234375,2972286976
2026-01-12 18:00:00+00:00,91622.5859375,91843.6796875,91360.7734375,91433.328125,759361536
2026-01-12 19:00:00+00:00,91770.25,91794.125,91381.09375,91617.8125,761724928
2026-01-12 20:00:00+00:00,91393.1953125,91962.3125,91353.0234375,91784.5625,0
2026-01-12 21:00:00+00:00,90913.7265625,91404.1640625,90894.484375,91404.1640625,244572160
2026-01-12 22:00:00+00:00,91157.546875,91350.2578125,90984.1953125,90984.1953125,346845184
2026-01-12 23:00:00+00:00,91157.1015625,91203.8671875,90987.8984375,91142.65625,0
2026-01-13 00:00:00+00:00,91386.7109375,91403.6953125,91175.1328125,91195.6328125,0
2026-01-13 01:00:00+00:00,91058.9296875,91432.3203125,90941.9296875,91384.75,0
2026-01-13 02:00:00+00:00,91114.5859375,91267.5234375,91030.4453125,91081.4453125,0
2026-01-13 03:00:00+00:00,91291.3125,91327.140625,91019.5390625,91031.1953125,0
2026-01-13 04:00:00+00:00,91396.671875,91463.125,91238.9609375,91293.7890625,0
2026-01-13 05:00:00+00:00,91803.9453125,92109.390625,91396.7734375,91396.7734375,1761660928
2026-01-13 06:00:00+00:00,92120.84375,92145.1015625,91729.1875,91811.0234375,218918912
2026-01-13 07:00:00+00:00,91853.8203125,92089.4453125,91806.1171875,92089.4453125,730107904
2026-01-13 08:00:00+00:00,92087.9140625,92134.84375,91846.6640625,91868.9609375,0
2026-01-13 09:00:00+00:00,92149.171875,92510.2109375,91913.390625,92076.375,1037434880
2026-01-13 10:00:00+00:00,92029.3359375,92230.078125,91927.4921875,92201.4140625,259035136
2026-01-13 11:00:00+00:00,91893.6484375,92138.875,91886.8359375,92038.296875,33396477952
2026-01-13 12:00:00+00:00,91999.1171875,92053.7109375,91832.640625,91932.1484375,0
2026-01-13 13:00:00+00:00,91966.578125,92477.4140625,91904.25,92013.0546875,36816220160
2026-01-13 14:00:00+00:00,92453.84375,92756.578125,91760.140625,91926.328125,0
2026-01-13 15:00:00+00:00,93283.03125,93294.53125,92091.1328125,92421.359375,694923264
2026-01-13 16:00:00+00:00,93441.21875,93654.5078125,93097.4921875,93500.4609375,1261322240
2026-01-13 17:00:00+00:00,93241.6796875,93412.9765625,93135.7578125,93347.1015625,0
2026-01-13 18:00:00+00:00,93557.6484375,93790.5078125,93171.8984375,93171.8984375,22642688
2026-01-13 19:00:00+00:00,94194.6484375,94194.6484375,93431.703125,93584.296875,2483032064
2026-01-13 20:00:00+00:00,94438.890625,94468.875,94134.0390625,94222.4765625,2689589248
2026-01-13 21:00:00+00:00,94074.9609375,94476.421875,94058.6640625,94400.453125,1534304256
2026-01-13 22:00:00+00:00,95667.828125,95928.796875,94062.21875,94069.5078125,5290397696
2026-01-13 23:00:00+00:00,95354.046875,95935.6484375,95040.296875,95648.703125,2148032512
2026-01-14 00:00:00+00:00,95277.7734375,95539.734375,95143.6796875,95363.3046875,777388032
2026-01-14 01:00:00+00:00,95266.8515625,95495.0,95111.1875,95185.6796875,671092736
2026-01-14 02:00:00+00:00,95279.2109375,95490.609375,95180.5078125,95205.578125,1220997120
2026-01-14 03:00:00+00:00,95630.9765625,95632.609375,95249.203125,95272.1953125,2407698432
2026-01-14 04:00:00+00:00,95202.515625,95694.421875,95182.9765625,95694.421875,786616320
2026-01-14 05:00:00+00:00,94988.1640625,95204.1328125,94934.296875,95191.1328125,0
2026-01-14 06:00:00+00:00,94976.859375,94976.859375,94583.046875,94970.9765625,591003648
2026-01-14 07:00:00+00:00,95176.1328125,95176.1328125,94840.03125,94985.765625,408600576
2026-01-14 08:00:00+00:00,94868.3046875,95231.53125,94860.3125,95162.828125,0
2026-01-14 09:00:00+00:00,95038.109375,95131.5234375,94849.390625,94852.8203125,0
2026-01-14 10:00:00+00:00,95059.109375,95213.5859375,94870.0546875,95051.1640625,346828800
2026-01-14 11:00:00+00:00,94706.0078125,95042.125,94706.0078125,95042.125,0
2026-01-14 12:00:00+00:00,95031.6484375,95102.671875,94701.1328125,94727.6953125,1391976448
2026-01-14 13:00:00+00:00,94937.046875,95183.5625,94861.1015625,95028.859375,0
2026-01-14 14:00:00+00:00,96460.421875,96734.7109375,94951.84375,94958.4921875,1887080448
2026-01-14 15:00:00+00:00,96710.59375,96984.578125,96232.4453125,96450.109375,2725945344
2026-01-14 16:00:00+00:00,97212.4921875,97566.859375,96699.578125,96699.578125,888070144
2026-01-14 17:00:00+00:00,96941.90625,97747.125,96894.046875,97245.53125,3065225216
2026-01-14 18:00:00+00:00,96835.984375,97086.8515625,96295.0625,96953.8359375,649310208
2026-01-14 19:00:00+00:00,97274.1875,97519.5234375,96694.8359375,96801.8359375,305246208
2026-01-14 20:00:00+00:00,97585.109375,97860.6015625,97221.5078125,97244.59375,0
2026-01-14 21:00:00+00:00,97443.15625,97686.171875,97409.546875,97641.6953125,0
2026-01-14 22:00:00+00:00,96915.5625,97542.9453125,96832.3359375,97528.46875,0
2026-01-14 23:00:00+00:00,96932.2109375,97324.4453125,96894.984375,96894.984375,0
2026-01-15 00:00:00+00:00,96573.6328125,96973.4609375,96508.34375,96934.609375,0
2026-01-15 01:00:00+00:00,96418.140625,96928.6328125,96310.796875,96614.0703125,72564736
2026-01-15 02:00:00+00:00,96236.4921875,96578.609375,96154.34375,96434.84375,0
2026-01-15 03:00:00+00:00,95963.015625,96341.265625,95763.4375,96292.828125,1138237440
2026-01-15 04:00:00+00:00,96151.6796875,96327.546875,95930.7421875,95941.859375,8413184
2026-01-15 05:00:00+00:00,96392.03125,96468.2890625,96237.453125,96243.6484375,0
2026-01-15 06:00:00+00:00,96281.8203125,96529.1015625,96161.8046875,96406.0390625,0
2026-01-15 07:00:00+00:00,96516.46875,96651.6484375,96193.765625,96275.9765625,0
2026-01-15 08:00:00+00:00,96614.46875,96618.5546875,96309.9296875,96560.265625,566321152
2026-01-15 09:00:00+00:00,97046.734375,97150.171875,96545.96875,96617.703125,869601280
2026-01-15 10:00:00+00:00,96792.0546875,97013.7109375,96720.890625,96994.9921875,0
2026-01-15 11:00:00+00:00,96587.4453125,96845.8359375,96558.1796875,96788.5,100679680
2026-01-15 12:00:00+00:00,96940.3046875,96940.3046875,96517.484375,96551.375,0
2026-01-15 13:00:00+00:00,96817.375,96965.6953125,96611.4453125,96946.40625,191619072
2026-01-15 14:00:00+00:00,96019.609375,97097.1171875,95627.9453125,96811.3046875,0
2026-01-15 15:00:00+00:00,96434.890625,96434.890625,95416.09375,96027.8515625,0
2026-01-15 16:00:00+00:00,96797.609375,96797.609375,96263.6171875,96649.9453125,0
2026-01-15 17:00:00+00:00,96598.6328125,97015.3515625,96407.2578125,96696.2578125,0
2026-01-15 18:00:00+00:00,95793.5625,96570.9765625,95793.5625,96548.8515625,753541120
2026-01-15 19:00:00+00:00,95411.0859375,95882.234375,95284.75,95797.9609375,738045952
2026-01-15 20:00:00+00:00,95143.53125,95607.8984375,95112.25,95423.5546875,0
